,value,trip_class,origin,number_of_changes,gate,found_at,distance,destination,depart_date,airline,actual
900,9930.0,0,MOW,1.0,SuperKassa.ru,2022-02-07T10:31:57,0,ZTH,2022-03-21,A3,True
901,2785.0,0,MOW,0.0,Пегас Тур,2022-02-09T09:29:10,0,IKU,2022-03-12,S7,True
902,6133.0,0,MOW,1.0,Kiwi.com,2022-02-09T10:18:18,0,TBS,2022-03-21,PC,True
903,4299.0,0,MOW,0.0,OneTwoTrip,2022-02-09T06:36:55,0,BAX,2022-03-27,DP,True
904,10223.0,0,MOW,1.0,SuperKassa.ru,2022-02-08T17:20:57,0,PWQ,2022-03-15,DP,True
905,7147.0,0,MOW,2.0,KupiBilet.ru,2022-02-09T09:36:02,0,CPH,2022-03-18,S7,True
906,10243.0,0,MOW,2.0,Kiwi.com,2022-02-08T01:40:01,0,AJI,2022-03-10,PC,True
907,2564.0,0,MOW,1.0,Kiwi.com,2022-02-09T10:25:41,0,HMB,2022-03-01,5W,True
908,5521.0,0,MOW,1.0,Kiwi.com,2022-02-08T10:46:23,0,PMI,2022-03-20,S7,True
909,1499.0,0,MOW,0.0,Red Wings,2022-02-09T10:39:27,0,AER,2022-03-23,WZ,True
910,11135.0,0,MOW,1.0,City.Travel,2022-02-05T15:45:55,0,TAY,2022-03-31,AY,True
911,8877.0,0,MOW,2.0,KupiBilet.ru,2022-02-07T18:22:01,0,TKU,2022-03-02,DP,True
912,8817.0,0,MOW,1.0,Kiwi.com,2022-02-08T21:28:56,0,FNC,2022-03-29,BA,True
913,4790.0,0,MOW,0.0,SuperSaver,2022-02-09T10:32:01,0,HRG,2022-03-01,DP,True
914,8694.0,0,MOW,1.0,Kiwi.com,2022-02-05T09:31:29,0,MZH,2022-03-08,U6,True
915,7328.0,0,MOW,2.0,KupiBilet.ru,2022-02-06T21:08:51,0,LPA,2022-03-07,A3,True
916,5007.0,0,MOW,1.0,KupiBilet.ru,2022-02-08T22:56:45,0,SJJ,2022-03-14,5W,True
917,9317.0,0,MOW,1.0,SuperKassa.ru,2022-02-04T00:04:55,0,MJZ,2022-03-15,WZ,True
918,6050.0,0,MOW,2.0,KupiBilet.ru,2022-02-05T19:57:39,0,PSA,2022-03-27,S7,True
919,5790.0,0,MOW,2.0,KupiBilet.ru,2022-02-08T23:07:11,0,WRO,2022-03-18,S7,True
920,11534.0,0,MOW,2.0,SuperKassa.ru,2022-02-09T08:36:18,0,HTA,2022-03-14,U6,True
921,13384.0,0,MOW,2.0,Kiwi.com,2022-02-03T12:10:01,0,BOO,2022-03-02,AY,True
922,6570.0,0,MOW,1.0,KupiBilet.ru,2022-02-07T20:33:44,0,EYK,2022-03-10,UT,True
923,2322.0,0,MOW,0.0,Biletix,2022-02-09T10:14:46,0,TJM,2022-03-14,N4,True
924,2199.0,0,MOW,0.0,KupiBilet.ru,2022-02-09T06:48:16,0,PEE,2022-03-10,DP,True
925,5439.0,0,MOW,1.0,KupiBilet.ru,2022-02-08T20:27:08,0,MRS,2022-03-11,S7,True
926,7391.0,0,MOW,2.0,Kiwi.com,2022-02-06T11:49:51,0,CLJ,2022-03-27,S7,True
927,12526.0,0,MOW,1.0,Aviakassa,2022-02-07T12:06:00,0,KTT,2022-03-02,AY,True
928,3199.0,0,MOW,0.0,KupiBilet.ru,2022-02-09T09:07:13,0,KRO,2022-03-11,DP,True
929,10204.0,0,MOW,2.0,SuperSaver,2022-02-09T07:30:28,0,GOI,2022-03-14,5W,True
930,11955.0,0,MOW,2.0,Kiwi.com,2022-02-04T18:24:41,0,ALF,2022-03-01,DY,True
931,4645.0,0,MOW,0.0,ИрАэро,2022-02-09T09:03:18,0,FEG,2022-03-09,IO,True
932,7822.0,0,MOW,2.0,Kiwi.com,2022-02-09T07:36:23,0,SVQ,2022-03-16,S7,True
933,11870.0,0,MOW,1.0,KupiBilet.ru,2022-02-07T09:30:01,0,RHE,2022-03-09,AF,True
934,3802.0,0,MOW,0.0,HiSky,2022-02-09T09:01:04,0,KIV,2022-03-12,H7,True
935,7555.0,0,MOW,2.0,City.Travel,2022-02-05T18:13:10,0,KUN,2022-03-28,AY,True
936,5465.0,0,MOW,0.0,OneTwoTrip,2022-02-09T08:27:34,0,ZAG,2022-03-28,N4,True
937,6326.0,0,MOW,0.0,Mytrip.com,2022-02-09T10:27:13,0,AZN,2022-03-02,HY,True
938,13668.0,0,MOW,3.0,Tickets.ru,2022-02-05T00:20:13,0,IXE,2022-03-04,5W,True
939,6057.0,0,MOW,1.0,Kiwi.com,2022-02-09T03:44:45,0,ANK,2022-03-11,PC,True
940,14248.0,0,MOW,1.0,KLM,2022-02-07T20:05:31,0,MST,2022-03-13,KL,True
941,5101.0,0,MOW,1.0,Kiwi.com,2022-02-07T16:19:29,0,NAP,2022-03-31,S7,True
942,6175.0,0,MOW,0.0,S7 Airlines,2022-02-08T18:33:39,0,BOJ,2022-03-20,S7,True
943,5809.0,0,MOW,1.0,Kiwi.com,2022-02-09T09:34:32,0,WAW,2022-03-11,S7,True
944,3059.0,0,MOW,1.0,OZON,2022-02-09T10:23:25,0,GDZ,2022-03-01,ГЭ,True
945,6480.0,0,MOW,1.0,Kiwi.com,2022-02-09T08:20:47,0,KQT,2022-03-04,N4,True
946,6816.0,0,MOW,2.0,KupiBilet.ru,2022-02-08T13:14:50,0,PUY,2022-03-27,S7,True
947,7414.0,0,MOW,1.0,Trip.com,2022-02-09T02:10:20,0,AMS,2022-03-07,A3,True
948,10885.0,0,MOW,2.0,Kiwi.com,2022-02-02T14:15:57,0,PAS,2022-03-28,N4,True
949,4377.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T10:37:01,0,TLV,2022-03-29,W6,True
950,7921.0,0,MOW,2.0,Kiwi.com,2022-02-07T16:39:19,0,TRS,2022-03-29,W6,True
951,6836.0,0,MOW,2.0,KupiBilet.ru,2022-02-08T07:02:58,0,RBA,2022-03-07,A3,True
952,1499.0,0,MOW,0.0,Red Wings,2022-02-09T10:40:25,0,SIP,2022-03-02,WZ,True
953,9948.0,0,MOW,1.0,City.Travel️,2022-02-07T19:50:53,0,GUW,2022-03-13,DV,True
954,6842.0,0,MOW,2.0,KupiBilet.ru,2022-02-07T15:57:11,0,FEZ,2022-03-07,A3,True
955,9031.0,0,MOW,0.0,KupiBilet.ru,2022-02-08T21:41:41,0,RGK,2022-03-10,S7,True
956,5803.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T10:04:51,0,ATH,2022-03-20,S7,True
957,5968.0,0,MOW,1.0,Kiwi.com,2022-02-08T19:23:32,0,ALC,2022-03-18,S7,True
958,12526.0,0,MOW,1.0,Kiwi.com,2022-02-08T11:15:56,0,BGW,2022-03-10,PC,True
959,12539.0,0,MOW,2.0,Kiwi.com,2022-02-03T17:18:30,0,MOL,2022-03-01,AY,True
960,3879.0,0,MOW,0.0,Biletix,2022-02-09T09:52:12,0,OVB,2022-03-02,N4,True
961,1980.0,0,MOW,0.0,Smartavia,2022-02-09T07:45:16,0,REN,2022-03-10,5N,True
962,13299.0,0,MOW,2.0,KupiBilet.ru,2022-02-07T12:06:31,0,TMP,2022-03-02,AY,True
963,13797.0,0,MOW,2.0,KupiBilet.ru,2022-02-06T10:22:58,0,ESU,2022-03-01,FR,True
964,2580.0,0,MOW,0.0,Azimuth,2022-02-08T23:18:04,0,ESL,2022-03-29,A4,True
965,3465.0,0,MOW,0.0,OneTwoTrip,2022-02-05T17:04:59,0,KGP,2022-03-09,UT,True
966,12805.0,0,MOW,2.0,Kiwi.com,2022-02-06T15:48:46,0,CFR,2022-03-09,U6,True
967,9103.0,0,MOW,1.0,Kiwi.com,2022-02-08T02:22:20,0,CCJ,2022-03-02,5W,True
968,10369.0,0,MOW,3.0,KupiBilet.ru,2022-02-08T00:10:01,0,HAU,2022-03-10,AY,True
969,5861.0,0,MOW,2.0,Trip.com,2022-02-06T01:35:14,0,CAG,2022-03-14,A3,True
970,11528.0,0,MOW,2.0,SuperSaver,2022-02-07T17:51:32,0,CCU,2022-03-02,5W,True
971,6072.0,0,MOW,0.0,Uzbekistan airways,2022-02-09T10:37:15,0,TAS,2022-03-05,HY,True
972,9020.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T07:39:45,0,COK,2022-03-14,5W,True
973,2258.0,0,MOW,0.0,City.Travel,2022-02-08T08:58:45,0,LPK,2022-03-12,S7,True
974,5306.0,0,MOW,0.0,SuperSaver,2022-02-09T10:15:56,0,AYT,2022-03-22,DP,True
975,7527.0,0,MOW,2.0,Kiwi.com,2022-02-05T19:57:33,0,TSR,2022-03-28,W6,True
976,3287.0,0,MOW,0.0,SuperSaver,2022-02-09T09:44:43,0,STW,2022-03-19,DP,True
977,5758.0,0,MOW,2.0,KupiBilet.ru,2022-02-08T17:44:55,0,HRK,2022-03-31,S7,True
978,2449.0,0,MOW,0.0,OneTwoTrip,2022-02-09T09:16:24,0,VOG,2022-03-29,DP,True
979,10270.0,0,MOW,2.0,KupiBilet.ru,2022-02-05T12:55:23,0,LEI,2022-03-20,S7,True
980,6590.0,0,MOW,2.0,Kiwi.com,2022-02-05T17:23:44,0,BRS,2022-03-18,S7,True
981,7587.0,0,MOW,1.0,Kiwi.com,2022-02-07T20:55:38,0,NUE,2022-03-02,PC,True
982,7995.0,0,MOW,1.0,Trip.com,2022-02-08T07:59:40,0,ZRH,2022-03-27,A3,True
983,7863.0,0,MOW,2.0,KupiBilet.ru,2022-02-03T20:15:40,0,OMR,2022-03-04,S7,True
984,1499.0,0,MOW,0.0,Red Wings,2022-02-09T09:18:33,0,KVX,2022-03-13,WZ,True
985,10001.0,0,MOW,2.0,Kiwi.com,2022-02-08T23:54:23,0,OSR,2022-03-26,SU,True
986,8785.0,0,MOW,3.0,KupiBilet.ru,2022-02-09T04:36:45,0,FLR,2022-03-27,S7,True
987,6556.0,0,MOW,1.0,OZON,2022-02-09T10:08:17,0,DYU,2022-03-04,N4,True
988,7145.0,0,MOW,2.0,Kiwi.com,2022-02-04T12:13:36,0,FAO,2022-03-27,S7,True
989,10427.0,0,MOW,2.0,Kiwi.com,2022-02-03T06:52:26,0,PED,2022-03-14,LO,True
990,5893.0,0,MOW,1.0,Utair,2022-02-08T15:08:55,0,NYA,2022-03-03,UT,True
991,12973.0,0,MOW,1.0,KupiBilet.ru,2022-02-08T13:24:45,0,KHV,2022-03-27,S7,True
992,10867.0,0,MOW,1.0,OneTwoTrip,2022-02-09T02:53:12,0,LHE,2022-03-14,5W,True
993,9938.0,0,MOW,1.0,Kiwi.com,2022-02-08T19:38:28,0,TRV,2022-03-01,5W,True
994,3949.0,0,MOW,0.0,SuperSaver,2022-02-09T10:15:52,0,EVN,2022-03-25,5F,True
995,5970.0,0,MOW,1.0,Utair,2022-02-08T22:00:54,0,NUX,2022-03-27,UT,True
996,10908.0,0,MOW,1.0,KupiBilet.ru,2022-02-03T20:40:14,0,ABZ,2022-03-01,SU,True
997,13854.0,0,MOW,1.0,S7 Airlines,2022-02-08T18:14:03,0,PKC,2022-03-07,S7,True
998,5745.0,0,MOW,0.0,Aerotur.aero,2022-02-09T10:08:47,0,TMJ,2022-03-08,ZF,True
999,5823.0,0,MOW,2.0,Kiwi.com,2022-02-08T20:37:28,0,POZ,2022-03-11,S7,True
1000,19241.0,0,MOW,2.0,Kiwi.com,2022-02-07T09:07:18,0,SYZ,2022-04-18,DP,True
1001,22066.0,0,MOW,0.0,OZON,2022-02-08T17:00:45,0,WAS,2022-04-13,SU,True
1002,8547.0,0,MOW,2.0,Kiwi.com,2022-02-09T10:39:36,0,SPU,2022-04-03,S7,True
1003,9188.0,0,MOW,1.0,City.Travel,2022-02-08T15:24:13,0,SZF,2022-04-18,PC,True
1004,7272.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T06:52:41,0,ABA,2022-04-02,N4,True
1005,9162.0,0,MOW,2.0,Kiwi.com,2022-02-08T15:30:23,0,CAI,2022-04-18,5W,True
1006,6808.0,0,MOW,3.0,OneTwoTrip,2022-02-06T11:54:20,0,BHX,2022-04-05,FR,True
1007,6847.0,0,MOW,3.0,Kissandfly,2022-02-08T00:31:23,0,PRG,2022-04-03,W6,True
1008,13038.0,0,MOW,3.0,OneTwoTrip,2022-02-03T10:51:33,0,CDT,2022-04-10,W6,True
1009,5728.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T10:51:25,0,LCA,2022-04-09,W6,True
1010,7551.0,0,MOW,2.0,Kiwi.com,2022-02-09T03:46:41,0,TLL,2022-04-03,AY,True
1011,5472.0,0,MOW,0.0,OneTwoTrip,2022-02-09T09:31:04,0,GBB,2022-04-04,N4,True
1012,10015.0,0,MOW,2.0,KupiBilet.ru,2022-02-07T10:55:40,0,KSC,2022-04-01,UT,True
1013,6932.0,0,MOW,2.0,Kiwi.com,2022-02-08T17:26:55,0,JTR,2022-04-17,S7,True
1014,3676.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T08:30:08,0,ASF,2022-04-12,N4,True
1015,6323.0,0,MOW,1.0,Trip.com,2022-02-09T06:28:09,0,DUB,2022-04-04,A3,True
1016,18028.0,0,MOW,2.0,KupiBilet.ru,2022-02-05T14:52:39,0,ALG,2022-04-29,S7,True
1017,6446.0,0,MOW,1.0,Trip.com,2022-02-09T10:33:38,0,TIA,2022-04-06,A3,True
1018,6438.0,0,MOW,0.0,KupiBilet.ru,2022-02-06T13:18:24,0,FMM,2022-04-18,DP,True
1019,2685.0,0,MOW,0.0,Rusline,2022-02-06T08:46:43,0,URS,2022-04-03,7R,True
1020,5310.0,0,MOW,1.0,Utair,2022-02-07T12:26:47,0,HMA,2022-04-16,UT,True
1021,7829.0,0,MOW,1.0,KLM,2022-02-07T21:29:35,0,TLS,2022-04-01,KL,True
1022,13814.0,0,MOW,2.0,Kiwi.com,2022-02-03T22:26:07,0,KLU,2022-04-01,BA,True
1023,7728.0,0,MOW,1.0,KupiBilet.ru,2022-02-08T09:47:40,0,INI,2022-04-21,S7,True
1024,3435.0,0,MOW,0.0,Utair,2022-02-04T10:24:00,0,NOJ,2022-04-05,UT,True
1025,10815.0,0,MOW,0.0,Utair,2022-02-07T14:28:15,0,USK,2022-04-05,UT,True
1026,7878.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T07:16:17,0,BEY,2022-04-06,A3,True
1027,6693.0,0,MOW,2.0,Kissandfly,2022-02-05T10:13:32,0,LUX,2022-04-05,W6,True
1028,13799.0,0,MOW,2.0,Kiwi.com,2022-02-05T18:18:24,0,VOL,2022-04-01,U2,True
1029,11858.0,0,MOW,2.0,KupiBilet.ru,2022-02-05T14:52:38,0,TER,2022-04-08,A3,True
1030,21470.0,0,MOW,2.0,KupiBilet.ru,2022-02-08T22:11:11,0,SIN,2022-04-04,GF,True
1031,10922.0,0,MOW,2.0,Kiwi.com,2022-02-04T13:07:45,0,PDL,2022-04-04,A3,True
1032,9946.0,0,MOW,1.0,AirFrance,2022-02-08T23:05:56,0,AJA,2022-04-16,AF,True
1033,11261.0,0,MOW,1.0,Kiwi.com,2022-02-07T05:44:13,0,RJK,2022-04-30,BA,True
1034,11838.0,0,MOW,1.0,Kiwi.com,2022-02-08T11:58:06,0,DEL,2022-04-21,5W,True
1035,5495.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T10:06:24,0,IEV,2022-04-21,S7,True
1036,19860.0,0,MOW,2.0,Kiwi.com,2022-02-05T12:26:21,0,SOU,2022-04-15,A3,True
1037,23408.0,0,MOW,1.0,Kiwi.com,2022-02-06T19:21:06,0,DFW,2022-04-04,SU,True
1038,12699.0,0,MOW,2.0,Kiwi.com,2022-02-08T19:51:12,0,RMF,2022-04-18,U2,True
1039,3049.0,0,MOW,0.0,KupiBilet.ru,2022-02-08T20:57:02,0,RTW,2022-04-09,DP,True
1040,7221.0,0,MOW,0.0,KupiBilet.ru,2022-02-08T15:18:17,0,FKB,2022-04-28,DP,True
1041,7319.0,0,MOW,1.0,Kiwi.com,2022-02-09T09:58:20,0,IZM,2022-04-05,DP,True
1042,6202.0,0,MOW,1.0,KupiBilet.ru,2022-02-08T17:29:25,0,ZAD,2022-04-03,S7,True
1043,3049.0,0,MOW,0.0,KupiBilet.ru,2022-02-07T11:58:13,0,CEK,2022-04-20,DP,True
1044,12396.0,0,MOW,1.0,Kiwi.com,2022-02-04T21:29:55,0,CND,2022-04-26,BA,True
1045,13929.0,0,MOW,1.0,Kiwi.com,2022-02-07T20:10:24,0,THR,2022-04-25,PC,True
1046,23215.0,0,MOW,1.0,KupiBilet.ru,2022-02-05T20:45:32,0,ATL,2022-04-19,SU,True
1047,22695.0,0,MOW,0.0,MEGO.travel,2022-02-08T15:30:23,0,ULN,2022-04-08,SU,True
1048,963.0,0,MOW,0.0,Пегас Тур,2022-02-08T14:36:11,0,BZK,2022-04-09,S7,True
1049,10134.0,0,MOW,1.0,Kiwi.com,2022-02-07T00:01:11,0,PRN,2022-04-01,DP,True
1050,8058.0,0,MOW,1.0,Kiwi.com,2022-02-08T15:56:07,0,TZX,2022-04-22,PC,True
1051,7687.0,0,MOW,2.0,KupiBilet.ru,2022-02-06T20:07:00,0,GLA,2022-04-03,S7,True
1052,15731.0,0,MOW,1.0,S7 Airlines,2022-02-08T15:05:10,0,TJU,2022-04-15,S7,True
1053,23310.0,0,MOW,2.0,SuperSaver,2022-02-06T22:12:37,0,NKC,2022-04-08,AT,True
1054,2249.0,0,MOW,0.0,Kissandfly,2022-02-08T10:20:30,0,IAR,2022-04-04,SU,True
1055,13994.0,0,MOW,1.0,Kiwi.com,2022-02-09T05:22:48,0,RUH,2022-04-04,5W,True
1056,16337.0,0,MOW,1.0,City.Travel,2022-02-09T09:45:39,0,MLE,2022-04-04,FZ,True
1057,21335.0,0,MOW,2.0,Kiwi.com,2022-02-07T22:42:09,0,PUS,2022-04-21,S7,True
1058,7816.0,0,MOW,1.0,Kiwi.com,2022-02-09T10:11:39,0,GZP,2022-04-06,DP,True
1059,4605.0,0,MOW,0.0,Utair,2022-02-07T14:33:13,0,NNM,2022-04-05,UT,True
1060,11920.0,0,MOW,0.0,KupiBilet.ru,2022-02-07T15:45:26,0,UKK,2022-04-09,S7,True
1061,6653.0,0,MOW,2.0,Kiwi.com,2022-02-09T08:00:37,0,CAS,2022-04-07,W6,True
1062,4194.0,0,MOW,0.0,SuperKassa.ru,2022-02-09T03:42:07,0,KJA,2022-04-01,Y7,True
1063,15451.0,0,MOW,2.0,Kiwi.com,2022-02-09T05:51:53,0,RVN,2022-04-08,N4,True
1064,10542.0,0,MOW,2.0,Kiwi.com,2022-02-08T20:46:10,0,LCG,2022-04-27,BA,True
1065,6131.0,0,MOW,1.0,Trip.com,2022-02-08T21:24:51,0,GVA,2022-04-01,A3,True
1066,7261.0,0,MOW,1.0,Aviakassa,2022-02-07T10:56:39,0,BGO,2022-04-02,AY,True
1067,7831.0,0,MOW,1.0,Kiwi.com,2022-02-08T07:26:08,0,ADA,2022-04-03,S7,True
1068,10056.0,0,MOW,2.0,Kiwi.com,2022-02-06T00:31:16,0,PDV,2022-04-01,SU,True
1069,6656.0,0,MOW,2.0,Kiwi.com,2022-02-09T04:21:56,0,VRN,2022-04-17,S7,True
1070,9757.0,0,MOW,1.0,KupiBilet.ru,2022-02-07T19:25:28,0,LJU,2022-04-07,AF,True
1071,2274.0,0,MOW,0.0,KupiBilet.ru,2022-02-09T10:44:46,0,MRV,2022-04-21,N4,True
1072,14018.0,0,MOW,2.0,Kiwi.com,2022-02-06T22:09:04,0,OUD,2022-04-30,FR,True
1073,6721.0,0,MOW,2.0,Kiwi.com,2022-02-07T17:42:20,0,TCI,2022-04-03,W6,True
1074,13091.0,0,MOW,1.0,Kiwi.com,2022-02-06T19:41:22,0,KWI,2022-04-05,PC,True
1075,5479.0,0,MOW,1.0,Kiwi.com,2022-02-09T10:46:57,0,KUT,2022-04-16,5W,True
1076,11554.0,0,MOW,2.0,Kiwi.com,2022-02-03T09:49:39,0,OZH,2022-04-20,LO,True
1077,4049.0,0,MOW,0.0,MEGO.travel,2022-02-08T11:08:51,0,GOJ,2022-04-15,S7,True
1078,7719.0,0,MOW,1.0,SuperKassa.ru,2022-02-03T22:37:26,0,KSZ,2022-04-22,7R,True
1079,7868.0,0,MOW,0.0,OneTwoTrip,2022-02-07T16:53:51,0,NYM,2022-04-16,S7,True
1080,6210.0,0,MOW,1.0,Mytrip.com,2022-02-09T02:39:34,0,LIS,2022-04-04,A3,True
1081,9218.0,0,MOW,1.0,Trip.com,2022-02-04T06:04:40,0,SMI,2022-04-09,A3,True
1082,8453.0,0,MOW,1.0,Trip.com,2022-02-07T23:07:25,0,STR,2022-04-03,A3,True
1083,7470.0,0,MOW,2.0,KupiBilet.ru,2022-02-04T13:39:13,0,BOD,2022-04-17,S7,True
1084,4259.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T06:45:47,0,KLF,2022-04-22,A4,True
1085,8918.0,0,MOW,1.0,Kiwi.com,2022-02-04T04:53:50,0,SBZ,2022-04-04,DP,True
1086,8980.0,0,MOW,1.0,Kiwi.com,2022-02-03T19:43:36,0,DTM,2022-04-05,W6,True
1087,11050.0,0,MOW,0.0,KupiBilet.ru,2022-02-08T13:15:04,0,LBD,2022-04-11,S7,True
1088,9465.0,0,MOW,2.0,Kiwi.com,2022-02-03T20:34:48,0,BLL,2022-04-13,N4,True
1089,14684.0,0,MOW,1.0,KupiBilet.ru,2022-02-08T22:31:39,0,HSA,2022-04-15,TK,True
1090,2994.0,0,MOW,0.0,Kiwi.com,2022-02-09T10:49:07,0,DEB,2022-04-05,W6,True
1091,11141.0,0,MOW,2.0,KupiBilet.ru,2022-02-05T13:11:34,0,FMO,2022-04-04,W6,True
1092,10732.0,0,MOW,1.0,Mytrip.com,2022-02-05T23:04:39,0,GDX,2022-04-03,S7,True
1093,23056.0,0,MOW,1.0,Mytrip.com,2022-02-08T16:33:25,0,KUL,2022-04-10,EY,True
1094,4311.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T11:02:44,0,BEG,2022-04-04,5W,True
1095,8963.0,0,MOW,1.0,Belavia,2022-02-08T08:56:36,0,BUS,2022-04-08,B2,True
1096,8991.0,0,MOW,1.0,KupiBilet.ru,2022-02-07T20:50:23,0,DOH,2022-04-21,5W,True
1097,6951.0,0,MOW,2.0,MEGO.travel,2022-02-08T16:15:56,0,GRO,2022-04-05,FR,True
1098,6763.0,0,MOW,0.0,Uzbekistan airways,2022-02-07T18:52:06,0,NMA,2022-04-18,HY,True
1099,5464.0,0,MOW,0.0,OneTwoTrip,2022-02-08T20:03:06,0,SKP,2022-04-26,N4,True
1100,4794.0,0,MOW,0.0,SuperSaver,2022-02-09T08:40:25,0,KEJ,2022-04-26,DP,True
1101,10135.0,0,MOW,0.0,Rusline,2022-02-06T18:40:19,0,VKT,2022-04-02,7R,True
1102,5627.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T03:47:35,0,BRU,2022-04-03,S7,True
1103,1985.0,0,MOW,0.0,Utair,2022-02-08T22:04:13,0,MCX,2022-04-09,UT,True
1104,10320.0,0,MOW,0.0,MEGO.travel,2022-02-07T05:37:09,0,SLY,2022-04-04,YC,True
1105,17034.0,0,MOW,2.0,Kiwi.com,2022-02-02T17:52:44,0,MIR,2022-04-25,BJ,True
1106,16012.0,0,MOW,2.0,Aviakassa,2022-02-08T23:19:37,0,BOM,2022-04-04,EY,True
1107,7815.0,0,MOW,2.0,Kiwi.com,2022-02-09T10:35:19,0,BNX,2022-04-04,W6,True
1108,4098.0,0,MOW,1.0,Trip.com,2022-02-08T18:51:51,0,MAD,2022-04-06,A3,True
1109,24665.0,0,MOW,1.0,Kiwi.com,2022-02-08T17:00:45,0,BWI,2022-04-13,SU,True
1110,3165.0,0,MOW,0.0,Utair,2022-02-07T14:27:09,0,SCW,2022-04-05,UT,True
1111,1634.0,0,MOW,0.0,SuperKassa.ru,2022-02-09T10:04:22,0,AAQ,2022-04-17,N4,True
1112,8546.0,0,MOW,2.0,Kiwi.com,2022-02-08T09:45:52,0,OLB,2022-04-21,S7,True
1113,4775.0,0,MOW,1.0,Aviakassa,2022-02-09T10:57:18,0,LON,2022-04-05,W6,True
1114,5971.0,0,MOW,0.0,SuperSaver,2022-02-09T09:55:58,0,SSH,2022-04-04,DP,True
1115,5509.0,0,MOW,1.0,Kiwi.com,2022-02-09T09:55:21,0,FRA,2022-04-11,N4,True
1116,5659.0,0,MOW,2.0,Kiwi.com,2022-02-06T15:57:01,0,PMO,2022-04-07,S7,True
1117,11600.0,0,MOW,2.0,KupiBilet.ru,2022-02-08T19:52:49,0,LUZ,2022-04-10,S7,True
1118,16204.0,0,MOW,1.0,SuperSaver,2022-02-09T03:21:56,0,DMB,2022-04-01,KC,True
1119,5558.0,0,MOW,1.0,Kiwi.com,2022-02-08T15:08:41,0,OSL,2022-04-21,S7,True
1120,8384.0,0,MOW,1.0,Kiwi.com,2022-02-06T09:08:21,0,MQM,2022-04-18,S7,True
1121,5835.0,0,MOW,1.0,KupiBilet.ru,2022-02-07T13:16:17,0,IWA,2022-04-11,7R,True
1122,12920.0,0,MOW,3.0,Tickets.ru,2022-02-04T08:25:00,0,VGO,2022-04-09,SU,True
1123,11806.0,0,MOW,1.0,Kiwi.com,2022-02-08T10:19:55,0,DNZ,2022-04-28,PC,True
1124,7048.0,0,MOW,2.0,Kiwi.com,2022-02-08T15:33:50,0,RAK,2022-04-05,FR,True
1125,5643.0,0,MOW,1.0,KupiBilet.ru,2022-02-06T15:01:39,0,CTA,2022-04-07,S7,True
1126,8989.0,0,MOW,1.0,Kiwi.com,2022-02-08T16:06:24,0,PVK,2022-04-27,BA,True
1127,15536.0,0,MOW,1.0,Kiwi.com,2022-02-04T02:21:09,0,CNN,2022-04-07,5W,True
1128,5830.0,0,MOW,0.0,OneTwoTrip,2022-02-09T04:41:50,0,NVI,2022-04-03,S7,True
1129,1785.0,0,MOW,0.0,KupiBilet.ru,2022-02-09T07:37:11,0,KRR,2022-04-18,N4,True
1130,11196.0,0,MOW,2.0,Trip.com,2022-02-04T18:23:57,0,NBE,2022-04-01,A3,True
1131,7538.0,0,MOW,1.0,Kiwi.com,2022-02-09T08:11:31,0,DIY,2022-04-06,DP,True
1132,17098.0,0,MOW,2.0,KupiBilet.ru,2022-02-04T15:01:30,0,AQJ,2022-04-06,DP,True
1133,18726.0,0,MOW,2.0,Biletix,2022-02-04T09:19:28,0,ABC,2022-04-02,BA,True
1134,13884.0,0,MOW,2.0,Kiwi.com,2022-02-08T10:14:53,0,BIQ,2022-04-28,BA,True
1135,14886.0,0,MOW,1.0,SuperSaver,2022-02-06T23:50:30,0,AKX,2022-04-14,KC,True
1136,4705.0,0,MOW,0.0,Kiwi.com,2022-02-09T10:46:34,0,BUD,2022-04-05,W6,True
1137,5582.0,0,MOW,2.0,Kiwi.com,2022-02-09T10:55:10,0,PAR,2022-04-12,W6,True
1138,6863.0,0,MOW,0.0,SuperKassa.ru,2022-02-08T13:48:38,0,FRU,2022-04-24,SU,True
1139,16287.0,0,MOW,1.0,OneTwoTrip,2022-02-09T09:40:27,0,DMM,2022-04-07,PC,True
1140,13006.0,0,MOW,3.0,OneTwoTrip,2022-02-07T18:17:29,0,AES,2022-04-01,W6,True
1141,14661.0,0,MOW,2.0,Kiwi.com,2022-02-09T08:11:28,0,EBL,2022-04-06,DP,True
1142,9591.0,0,MOW,2.0,OneTwoTrip,2022-02-08T21:13:01,0,SCO,2022-04-07,5W,True
1143,5720.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T11:03:12,0,NQZ,2022-04-02,5W,True
1144,9798.0,0,MOW,1.0,SuperSaver,2022-02-09T10:49:19,0,NAJ,2022-04-04,TK,True
